Days.Elapsed,dil,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnDA,PFDoDA,PFTriDA,PFTeDA,PFPeDA,PFHxDA,PFHpDA,PFOcDA,FBEA,FHEA,FOEA,FDEA,FBUEA,FHUEA,FOUEA,FDUEA,FPrPA,FPePA,FHpPA,FNPA,PFBS,PFPS,PFHxS,PFHpS,PFOS,PFNS,PFDS,FTS.4.2,FTS.6.2,FTS.8.2,FBSAA,FPeSAA,FHxSAA,FHpSAA,FOSAA,MeFBSAA,MeFPeSAA,MeFHxSAA,MeFHpSAA,MeFOSAA,EtFBSAA,EtFPeSAA,EtFHxSAA,EtFHpSAA,EtFOSAA,PFPi.4.4,PFPi.4.6,PFPi.6.6,PFPi.8.6,PFPi.8.8,diPAP.4.2,diPAP.4.2.6.2,diPAP.6.2,diPAP.6.2.8.2,diPAP.8.2,diPAP.8.2.10.2,diPAP.10.2,FTMAP.6.2,FTMAP.6.2.8.2,FTMAP.8.2,FTMAP.8.2.10.2,FTMAP.10.2,SAmPAP,Reactor,Season,biotype,crossed_factors,dummy_rep,phase
41,1,41.7833237813175,18.6608937893972,72.7254,6.582,9.8966,3.424,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,3.292,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,148.0232,7.731466667,14.01466667,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.0496,P25,Summer,live,Summer_live,2,peak
64,1,41.7833237813175,18.6608937893972,77.5638,8.620266667,8.109466667,5.1264,5.6976,1.41421356237309,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,2.8136,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,61.56293333,3.0658,10.382,2.0276,0.2,0.2,0.2,0.2,0.2,0.2,5.458,P25,Summer,live,Summer_live,2,peak
88,1,41.7833237813175,7.7316,83.9704,6.4519,8.0716,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,16.9412,1.41421356237309,9.2404,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,3.1368,P25,Summer,live,Summer_live,2,peak
122,1,41.7833237813175,9.5229,118.54479999999997,9.220600000000001,15.948,5.610133333333333,3.853066666666667,1.41421356237309,2.433,1.41421356237309,2.582,1.41421356237309,0.2,0.2,0.2,0.2,9.68156294609963,1.2,1.2,0.2,1.41421356237309,0.2,0.2,0.2,5.194,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,6.8554666666666675,1.41421356237309,3.2645999999999997,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,4.7242,P25,Summer,live,Summer_live,2,peak
155,1,41.7833237813175,18.6608937893972,149.426,16.8556,23.458799999999997,10.35,4.5328,3.4292,2.6780000000000004,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,23.8144,1.2,1.2,0.2,0.2,0.2,0.2,0.2,11.364400000000002,0.824217381620061,0.2,2.5276,0.2,0.436595056049714,0.2,3.948,0.2,0.193,0.503424424824982,2.3356,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,4.504,1.41421356237309,1.38168665043851,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P25,Summer,live,Summer_live,2,peak
244,1,41.7833237813175,12.8979,145.2467,17.8205,26.4195,9.379399999999999,6.473466666666666,4.969866666666667,4.355333333333333,2.7891999999999992,2.9368,2.7135999999999996,0.2,0.2,0.2,0.2,96.47506666666665,1.2,1.2,0.2,1.41421356237309,0.2,0.2,0.2,26.7558,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,3.5536,1.41421356237309,1.38168665043851,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P25,Summer,live,Summer_live,2,decline
315,1,41.7833237813175,18.6608937893972,157.8013,19.08,28.17,12.4723,4.8524,3.2836,2.0487,5.3031999999999995,2.959,2.4142,1.41421356237309,1.41421356237309,1.41421356237309,0.2,43.434,1.2,1.2,0.2,8.9024,0.2,0.2,0.2,37.298,5.82809699715365,0.2,2.2932,0.2,3.08719324765273,0.2,1.35057395206631,0.2,1.36471608769004,0.503424424824982,5.4022,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,3.6084,1.41421356237309,2.97,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P25,Summer,live,Summer_live,2,decline
384,1,41.7833237813175,18.6608937893972,168.869,15.5711,24.005,14.558399999999999,4.1364,1.41421356237309,3.1715999999999998,3.4432000000000005,2.6304,2.6568,3.0044,1.41421356237309,1.41421356237309,0.2,52.3004,1.2,1.2,0.2,0.2,0.2,0.2,0.2,59.6196,5.82809699715365,0.2,3.4168,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.724,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,3.7212,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.578,P25,Summer,live,Summer_live,2,decline
0,1,41.7833237813175,16.928,15.771999999999998,22.6452,20.74,8.1044,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,3.6304,1.41421356237309,0.2,0.2,3.3204,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,3.1452000000000004,0.2,0.193,0.503424424824982,2.2815999999999996,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,9.437199999999999,2.5248,1.38168665043851,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,lag
13,1,60.608799999999995,18.514799999999997,40.825599999999994,25.196399999999997,22.0832,6.556799999999999,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,1.41421356237309,0.2,1.36917976233429,1.2,1.2,0.2,0.2,1.41421356237309,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,3.4423999999999997,0.2,0.193,0.503424424824982,6.2744,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,21.346799999999998,4.3572,3.092,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,lag
41,1,78.476,33.3916,84.5344,34.160000000000004,22.6148,6.756600000000001,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,4.771999999999999,2.3175999999999997,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.1486,1.41421356237309,2.3728000000000002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,peak
88,1,70.3124,27.2001,68.1491,27.3052,26.2744,9.4444,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.574,0.824217381620061,0.2,2.2476,1.41421356237309,3.08719324765273,0.2,3.6024,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,peak
155,1,81.22359999999999,28.942000000000004,107.62239999999998,26.0734,25.579,2.5282,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.2988,0.824217381620061,0.2,2.6832,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,peak
244,1,79.5956,34.172399999999996,101.12,33.0984,31.594400000000004,3.3956,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,3.2944,4.8456,3.08719324765273,0.2,2.2508,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,decline
315,1,91.8356,29.7792,106.9206,27.2417,28.6646,7.1456,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,1.41421356237309,0.2,0.2,0.2,2.9292,0.824217381620061,0.2,5.7844,9.0596,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.248,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,2.9392,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,decline
384,1,41.7833237813175,18.6608937893972,96.34639,32.40896,32.2306,3.047,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,4.756,0.2,0.193,0.503424424824982,4.0284,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P26,Summer,abio,Summer_abio,1,decline
0,1,41.7833237813175,18.6608937893972,23.8534,9.489999999999998,13.860799999999998,6.0456,1.41421356237309,0.2,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,5.06,0.2,0.2,0.2,2.2936,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,25.1182,1.41421356237309,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,lag
13,1,65.6812,26.2396,39.711999999999996,18.9684,17.502799999999997,2.6648,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.6224,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,19.887999999999998,1.41421356237309,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,lag
41,1,58.7888,23.582800000000002,45.7788,20.5776,23.0104,3.5468000000000006,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.0584,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,11.3304,1.41421356237309,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P27,Summer,abio,Summer_abio,2,peak
71,1,45.9144,31.1668,58.3664,21.836399999999998,26.1876,2.0652,1.41421356237309,0.2,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,4.1036,1.41421356237309,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,peak
88,1,41.7833237813175,18.6608937893972,65.6912,22.352,23.936799999999998,3.8346,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.3916,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,7.8558666666666666,1.41421356237309,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,peak
155,1,64.068,28.403599999999997,63.447599999999994,29.204000000000004,27.842399999999998,3.3447999999999998,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,4.9308,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,peak
244,1,75.66799999999999,34.582,74.8356,31.745199999999997,34.3368,4.127199999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.9591999999999996,0.824217381620061,0.2,2.4552,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,decline
315,1,76.858,30.2312,75.122,20.6232,33.627199999999995,4.5568,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,2.6975999999999996,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.9844000000000004,0.2,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,1.41421356237309,2.0708,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,decline
384,1,41.7833237813175,18.6608937893972,78.344,34.2652,22.4996,1.41421356237309,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,2.2668,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,5.1604,7.525,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P27,Summer,abio,Summer_abio,2,decline
0,1,41.7833237813175,39.168,44.895999999999994,39.092,40.9,7.936,2.704,2.3,1.41421356237309,2.78,2.096,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,5.82809699715365,0.2,3.192,0.2,4.728,0.2,0.191,0.2,0.193,0.503424424824982,3.0519999999999996,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.9760000000000004,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,165.85999999999999,81.196,22.563999999999997,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,8.44,P3,Fall,live,Fall_live,2,lag
12,1.0387854856866607,5.90905431725655,18.6608937893972,38.636,53.120000000000005,67.136,1.41421356237309,3.0719999999999996,1.41421356237309,0.2,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,0.191,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,137.964,105.704,107.79200000000002,5.335999999999999,2.852,0.2,0.2,0.2,0.2,0.2,35.668,P3,Fall,live,Fall_live,2,lag
33,1.084227123785938,5.90905431725655,18.6608937893972,57.855999999999995,57.09199999999999,60.452,7.723999999999999,1.41421356237309,1.41421356237309,0.2,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,0.191,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,73.628,59.06799999999999,95.968,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,41.232,P3,Fall,live,Fall_live,2,lag
60,1.0980734714298568,5.90905431725655,2.63904890829694,59.696,53.45599999999999,48.623999999999995,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,7.564,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,32.088,31.051999999999996,62.296,9.815999999999999,6.832,0.2,0.2,0.2,0.2,0.2,34.696,P3,Fall,live,Fall_live,2,lag
88,1.4118790277098592,5.90905431725655,18.6608937893972,43.599999999999994,59.135999999999996,49.516,7.784,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,8.48528137423857,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,2.664,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,20.727999999999998,17.575999999999997,38.455999999999996,5.648,1.41421356237309,0.2,0.2,0.2,0.2,0.2,45.76,P3,Fall,live,Fall_live,2,lag
116,1.4268431467367113,5.90905431725655,2.63904890829694,55.224,49.98,43.376,6.595999999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,4.3,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,15.04,11.24,25.892,9.344,1.41421356237309,0.2,0.2,0.2,0.2,0.2,38.156,P3,Fall,live,Fall_live,2,lag
151,1.4327074355594616,5.90905431725655,18.6608937893972,44.184,35.327999999999996,31.964,7.712,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,7.628,3.2439999999999998,20.663999999999998,6.844,1.41421356237309,0.2,0.2,0.2,0.2,0.2,34.88399999999999,P3,Fall,live,Fall_live,2,lag
179,1.7686452135465798,5.90905431725655,18.6608937893972,40.96,54.196,49.37200000000001,14.924,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,2,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,4.9959999999999996,2.904,10.872,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,17.932,P3,Fall,live,Fall_live,2,lag
206,1.7733922993702698,5.90905431725655,18.6608937893972,45.256,44.147999999999996,46.516,4.744,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,0.191,0.2,0.193,0.503424424824982,6.928,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,7.436,2.364,15.447999999999999,7.531999999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,22.876,P3,Fall,live,Fall_live,2,lag
236,1.7740826307569995,41.7833237813175,18.6608937893972,35.088,30.72,32.204,5.556,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,9.572,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,6.103999999999999,2.612,6.5360000000000005,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,9.768,P3,Fall,live,Fall_live,2,lag
